ids,p0,p1,p2,p3,p4,faps,npoints,scores
14168345,0.20748429,0.1717509,0.35500144,0.47712894,0.9147966,0.0,213,[ 0.55841823  0.53050347  0.5277521   0.5132286   0.47864316]
14175387,0.5175614,1.07594235,0.34072638,0.25413552,0.34104305,0.0,213,[ 0.70558486  0.61050096  0.58842163  0.58896958  0.58266099]
14178112,0.55616,0.26310003,1.25742345,0.35738984,0.35703991,0.0,250,[ 0.79199669  0.69176425  0.69128677  0.67233365  0.66249102]
14183370,0.97661657,1.02164435,0.49340761,0.33039044,0.50465214,0.0,239,[ 0.42310496  0.36994932  0.35911987  0.30576722  0.27454788]
14184302,0.36213211,1.31809163,0.5686102,0.20989867,0.26566265,0.0,172,[ 0.8509959   0.75908897  0.73920664  0.73560301  0.71416312]
14189477,0.15179134,0.21809191,0.1317392,0.11640398,0.17904308,0.0,216,[ 0.74918871  0.6448101   0.61663333  0.58751359  0.58474876]
14193913,0.56506099,4.29111307,1.29921573,0.36069216,1.30379698,0.0,224,[ 0.7123679   0.7053902   0.67138159  0.65760891  0.58234155]
14194241,0.6044759,0.27344168,0.37635449,2.86999298,0.2145996,0.0,245,[ 0.73778085  0.6859997   0.65867054  0.60854663  0.57530041]
14197910,0.53217671,0.25760826,0.34700086,1.14113686,0.34732879,0.0,222,[ 0.76326511  0.66348455  0.63319104  0.6124924   0.60742569]
14201780,0.64156116,2.25168593,1.78984232,0.39040116,1.7985884,0.0,230,[ 0.70416759  0.69006759  0.6260468   0.62296395  0.56437384]
14204680,0.31911334,0.88420736,0.46927994,0.46866276,0.1946878,0.0,192,[ 0.41501172  0.34177495  0.3230377   0.30925926  0.27492507]
14205372,0.33701337,0.50904316,1.03682085,0.20120745,0.96311121,7.68597407941e-11,179,[ 0.3374361   0.33577736  0.32489106  0.25630106  0.24531281]
14211532,0.49688632,0.24904794,0.33195121,0.99033922,0.49759793,0.0,186,[ 0.66438461  0.58164999  0.58073579  0.5642966   0.49711783]
142124,0.13768853,0.10792695,0.1209845,0.15974387,0.12102468,0.0,317,[ 0.84322433  0.63079692  0.62713175  0.59212742  0.57256362]
14219893,3.23009408,1.4427,0.59061904,0.37093767,0.43246019,0.0,191,[ 0.68987363  0.67031747  0.6660911   0.62537255  0.56180603]
14225011,0.6103789,2.74367881,1.57330011,1.56670289,0.73144698,0.0,167,[ 0.68778523  0.66199419  0.61439711  0.52878892  0.52630254]
14226885,0.16787674,0.11158029,0.12563665,0.25291258,0.33883355,3.02309588474e-09,38,[ 0.84778201  0.77257841  0.75755396  0.74970009  0.7339198 ]
1422965,0.12341129,0.109821,0.14084033,0.09892696,0.14078536,0.0,163,[ 0.85596228  0.79590539  0.77777793  0.61519726  0.61037408]
14229885,0.60007657,2.97330568,1.50673209,0.74679197,0.37464027,0.0,260,[ 0.74779601  0.72684212  0.65062284  0.61211529  0.59572386]
14233422,0.47220066,0.89689058,0.24268893,8.69761193,0.32046255,0.0,191,[ 0.80052232  0.73855878  0.70685421  0.70265776  0.62952859]
14236777,0.5353079,0.34832994,1.15561432,0.25834105,0.34866316,0.0,185,[ 0.72093949  0.64540246  0.64304698  0.60018799  0.58453707]
14237419,0.58150172,0.36768867,0.2686414,0.36732089,1.39478077,0.0,219,[ 0.74830516  0.72952571  0.6986448   0.66884245  0.65873228]
14239170,0.12540684,0.11139833,0.14344538,0.10023242,0.11143216,0.0,209,[ 0.84562944  0.75047479  0.71942338  0.66879366  0.6555291 ]
14240885,0.36041684,0.56439083,0.26492789,1.29570592,0.26473849,0.0,233,[ 0.70560971  0.67908859  0.62200915  0.59184015  0.60047344]
14241913,0.14559617,0.17048624,0.11272604,0.1270483,0.12709155,0.0,126,[ 0.81989925  0.74944864  0.69218397  0.67575839  0.63522544]
14243082,0.61426511,0.38012886,1.59247783,1.59939518,2.66822479,0.0,212,[ 0.72400343  0.67651869  0.64658141  0.63043623  0.62499353]
14249062,0.53829252,6.89489042,1.16589702,0.34959288,1.16957252,0.0,156,[ 0.61110721  0.60890178  0.56672321  0.5466149   0.53147193]
14252130,0.14799165,0.17378031,0.12886793,0.11415685,0.21033171,0.0,196,[ 0.78014652  0.71575098  0.68588278  0.60859088  0.5998002 ]
14255146,0.14035987,0.12304219,0.1633508,0.10956168,0.1952436,0.0,166,[ 0.72122392  0.65124594  0.63834013  0.56914038  0.55884098]
14257637,0.49078527,0.3289141,0.96637938,0.24750636,0.19829183,0.0,210,[ 0.64920762  0.62782088  0.59053458  0.58784629  0.54662967]
1426326,0.05206068,0.04947775,0.05492812,0.05491986,0.04713901,0.0,175,[ 0.67345555  0.62468237  0.61622031  0.51909688  0.49141104]
1426563,0.55673245,1.26030822,0.35727625,4.77845649,1.25593451,0.0,173,[ 0.77557556  0.77451249  0.70992109  0.69586174  0.6059846 ]
14272108,0.64332599,0.28112045,0.39105909,0.21930124,1.81261002,0.0,174,[ 0.75682691  0.73603914  0.67920316  0.66525228  0.62149507]
14274013,0.34900354,0.25852912,1.15936301,0.53610889,0.53689413,0.0,223,[ 0.78493809  0.72958869  0.71025608  0.68737307  0.63099798]
142794,0.47078741,0.24231547,0.32009094,0.31981111,0.89176416,0.0,270,[ 0.79620656  0.67648501  0.64200797  0.62143064  0.52548904]
14279792,0.63733225,2.30548202,1.7658328,0.69615269,0.27997202,0.0,216,[ 0.66683677  0.64472838  0.6327635   0.61832589  0.56989147]
1428275,0.18081485,0.22085934,0.15306305,0.28368739,0.15312829,0.0,203,[ 0.82213268  0.75195347  0.74512774  0.62517965  0.57957766]
14288315,0.15003929,0.11537128,0.2144935,0.13041783,0.17661019,0.0,158,[ 0.85150456  0.74370105  0.72083389  0.69925205  0.64115265]
14291147,0.15246797,0.17998536,0.13224875,0.11680163,0.21949115,0.0,238,[ 0.87595197  0.74809012  0.74141444  0.71521739  0.68617118]
14298385,0.18255384,0.22345859,0.1543723,0.13367931,0.28776371,1.11022302463e-15,202,[ 0.37952416  0.35293362  0.34736706  0.34360114  0.2903222 ]
14299756,0.53014823,8.58605948,1.13188108,0.34613209,0.25713466,0.0,225,[ 0.68072502  0.60673501  0.59984335  0.58657813  0.56094902]
14303456,0.54605116,5.83415009,0.35284598,1.20282294,1.20688979,0.0,212,[ 0.81466237  0.79816024  0.75713965  0.7471865   0.69758733]
14305083,0.55639322,0.3571405,1.25428149,4.86653375,0.20821169,0.0,198,[ 0.7522456   0.75410668  0.71125152  0.70770691  0.62869337]
14306671,0.17864285,0.13157058,0.21762624,0.15150429,0.2781626,0.0,69,[ 0.89991851  0.8253398   0.83532936  0.79096964  0.77682982]
14310401,0.59450798,1.47212407,0.27138257,0.37284571,0.75558319,0.0,220,[ 0.73943418  0.70672878  0.65699852  0.63701487  0.62572225]
14315049,0.57335244,1.34883497,3.866327,0.36441198,0.26688748,0.0,169,[ 0.71715558  0.6529158   0.61208319  0.60064882  0.56532659]
14315997,0.11094429,0.14263747,0.1664439,0.12483193,0.09983743,0.0,237,[ 0.79468541  0.74166661  0.65783314  0.65125051  0.64243758]
14316945,0.68737766,2.21214714,0.64487431,1.82503425,0.28922074,1.17372245256e-09,234,[ 0.25099838  0.23778489  0.2166513   0.21200977  0.20071313]
14318376,0.63383613,2.35254467,0.27929397,0.38753053,0.21818852,0.0,236,[ 0.75749279  0.65391092  0.61924432  0.55684721  0.46969909]
14319075,0.1597683,0.1210389,0.13770622,0.23494484,0.1902482,0.0,251,[ 0.58299413  0.45436722  0.43050522  0.40365259  0.38929929]
14324051,0.3559299,0.20780142,0.55348523,0.2625022,0.17796455,0.0,242,[ 0.37459062  0.32942248  0.31566435  0.29268867  0.25984778]
14328001,0.14175401,0.19795288,0.11040889,0.16524143,0.12411274,0.0,225,[ 0.79191027  0.71074507  0.66475561  0.55105349  0.53269343]
14328993,0.34051462,1.07069992,0.20244912,0.25384016,0.16828596,0.0,238,[ 0.93194513  0.82534266  0.80922949  0.71092671  0.66122413]
14330554,0.49921885,0.4994101,0.33268006,0.99686737,0.24963247,0.0,196,[ 0.63859237  0.58224438  0.56122759  0.56046588  0.53414077]
14332473,0.14360279,0.20157641,0.11152754,0.16775976,0.12552725,0.0,227,[ 0.86110308  0.76853753  0.73603593  0.64823087  0.58980716]
14337546,0.2286846,0.15684854,0.42192374,0.29672935,0.18602658,0.0,233,[ 0.70268895  0.62242633  0.56650443  0.49297438  0.4594848 ]
14339202,0.13076848,0.10362857,0.17716798,0.11560901,0.15050362,0.0,231,[ 0.74710616  0.6938234   0.61389263  0.52770782  0.5105435 ]
1434107,0.51193809,0.33828163,1.05195096,1.04894852,0.25277303,0.0,528,[ 0.64543977  0.62356053  0.56567118  0.54740347  0.53050888]
14350834,0.15284066,0.22026332,0.11702058,0.09480245,0.39412019,0.0,230,[ 0.85351801  0.78402549  0.75960298  0.58208061  0.57423352]
14351896,0.67689448,0.28734935,1.90319561,2.10713725,0.65437644,0.0,245,[ 0.73479512  0.67612359  0.6249155   0.61442179  0.56957734]
1435279,0.38186126,0.27613,1.62340235,0.61879897,0.61776608,0.0,545,[ 0.70377303  0.6421499   0.63031753  0.61674481  0.59367628]
14355066,0.14959116,0.13007888,0.17598982,0.17590522,0.11510594,0.0,249,[ 0.82157753  0.77289844  0.69912136  0.64910168  0.61489908]
14355535,0.99781126,0.49877009,0.73741778,0.42394237,0.48288374,2.44004816352e-12,203,[ 0.32860868  0.328864    0.30648815  0.29693411  0.29516045]
14358703,0.06220582,0.05855341,0.06634423,0.07105831,0.06633188,0.0,98,[ 0.6577289   0.61050983  0.60232106  0.59905653  0.59803049]
14361000,0.32124887,0.24297725,0.47391316,0.47329271,0.90083474,0.0,254,[ 0.88424506  0.81053158  0.75360275  0.68591063  0.68067527]
14363418,0.58343993,0.36809063,1.40605609,0.26905062,0.36845573,0.0,136,[ 0.73678192  0.73548974  0.66279695  0.655133    0.61652988]
14372428,0.49935459,0.49924533,0.24967342,0.33275779,0.99754271,2.22044604925e-16,214,[ 0.37208905  0.3463238   0.24409821  0.27961733  0.26749388]
14372790,0.33405224,0.20014899,1.00929162,0.2502319,0.14287722,0.0,235,[ 0.86443036  0.7950496   0.77839541  0.63660154  0.61974359]
14374443,0.65961198,0.28418741,2.05456486,0.39701136,0.22116232,0.0,196,[ 0.70853116  0.66527787  0.633967    0.57915708  0.5705801 ]
14384380,0.06397454,0.07337569,0.06836003,0.05670877,0.0792035,0.0,196,[ 0.72830881  0.70134647  0.61155037  0.60199721  0.57033926]
14385018,0.57607825,3.74684395,0.2674796,1.35897402,0.36514943,0.0,192,[ 0.7466159   0.68782609  0.67616101  0.64771025  0.64345463]
14385053,0.17369776,0.12886821,0.26635491,0.14793149,0.2103325,0.0,91,[ 0.84076487  0.74722041  0.74484096  0.5985096   0.58263123]
1438520,0.1680047,0.20204098,0.14378272,0.25319927,0.12570759,0.0,523,[ 0.75362477  0.66664377  0.64957909  0.60428403  0.56828559]
14388219,0.49908546,0.99907846,0.99820175,0.49954596,0.29494413,0.00200584886803,232,[ 0.15175955  0.15058457  0.14474996  0.14050967  0.13212372]
14391509,0.12508987,0.10003031,0.1669022,0.08333547,0.11114798,0.0,202,[ 0.8381996   0.77558071  0.75496367  0.59531007  0.57000869]
14392530,0.1485144,0.21138812,0.11446803,0.36658079,0.17441768,0.0,195,[ 0.69616528  0.6549509   0.62284188  0.55430122  0.46289299]
14396814,0.48313787,0.32575957,0.93716333,0.24554989,1.06872349,0.0,205,[ 0.72934434  0.66331494  0.66787863  0.62571934  0.49353773]
14398096,0.53421827,0.25809305,1.15054206,0.34786904,0.3482094,0.0,183,[ 0.62785007  0.55633624  0.53554297  0.50590851  0.48676457]
14400528,0.67907827,0.28774077,1.88616492,2.12802568,0.18254435,0.0,167,[ 0.69209267  0.67645422  0.59083361  0.54212754  0.55451046]
14401783,0.19101244,0.30936071,0.13815912,0.23626835,0.44849386,0.0,191,[ 0.90481822  0.79939699  0.78717418  0.71371717  0.63592778]
1440217,0.34054984,0.51714589,0.25386103,0.20246273,0.25403573,0.0,574,[ 0.92168226  0.8135686   0.78067265  0.72941514  0.70222135]
14402591,0.13028338,0.17627893,0.10332353,0.1498619,0.11522933,0.0,200,[ 0.64029691  0.56844613  0.51164639  0.44903537  0.41457993]
14404377,0.8491429,1.21199228,0.31442715,5.71765978,0.54708957,0.0,212,[ 0.73899885  0.67585271  0.65694614  0.65186926  0.59126917]
14405667,0.49921893,0.49938757,0.99689807,0.33268178,1.00034574,0.0,190,[ 0.70785133  0.63727575  0.60812997  0.55203876  0.53937139]
14407874,0.57299901,0.26681354,3.88298393,0.36390805,0.17389357,0.0,196,[ 0.6935479   0.61222765  0.5958164   0.52911992  0.4865071 ]
14413957,0.13413227,0.1549771,0.11826796,0.10572924,0.11823001,4.4408920985e-16,57,[ 0.8344871   0.80177283  0.79987505  0.78282453  0.74595922]
14418194,0.55245655,0.35551169,0.26226823,1.23859243,5.19085438,0.0,213,[ 0.74130293  0.69275745  0.6660104   0.66468531  0.64069896]
14420621,0.13467313,0.11865003,0.15569922,0.15563305,0.18441287,0.0,195,[ 0.88200343  0.82057248  0.75065263  0.72063883  0.68269987]
14426666,5.00092089,1.24559696,0.83144145,1.2498684,0.55469677,0.0,155,[ 0.65047558  0.61906651  0.5952772   0.5711729   0.60481949]
14428792,0.12033309,0.09696478,0.13684499,0.10737655,0.15854034,0.0,145,[ 0.8052807   0.69081764  0.67445389  0.6717848   0.67181546]
14442619,1.07194941,0.93467775,1.44798252,0.51663344,0.37127978,0.00370981621486,176,[ 0.19165575  0.17772749  0.17370337  0.1716774   0.17124416]
14443369,0.14175224,0.12411112,0.16523929,0.11040788,0.19794906,0.0,200,[ 0.71240283  0.67306695  0.61538245  0.57358513  0.56228487]
14446035,0.17822015,0.21699849,0.27714045,0.3837938,0.15120016,8.18971785943e-08,181,[ 0.28078817  0.27604407  0.25907357  0.25291072  0.24653145]
14448789,1.00358718,0.69025302,0.25292022,1.87568095,0.20175292,0.24319403272,33,[ 0.60869578  0.59534229  0.58439705  0.5867927   0.5902173 ]
14453359,0.46775373,0.2338738,0.1592728,0.43993268,0.18944629,0.0,76,[ 0.75793433  0.75293034  0.73734324  0.71127327  0.71144667]
14455191,0.34182716,0.5200978,1.08378674,0.25456899,1.0869745,0.0,118,[ 0.74803332  0.74238939  0.71246516  0.67236317  0.67468826]
14455402,0.76024322,0.43138699,3.19861913,1.45478588,0.30137543,0.0,177,[ 0.507775    0.48610287  0.44369133  0.39926478  0.38640169]
14455693,0.2694695,0.36924085,0.17501672,0.21226901,0.21214544,0.0,196,[ 0.56116434  0.53637265  0.5206213   0.50897045  0.49483714]
14456468,0.20423941,0.34560684,0.25666107,0.16952173,0.25684046,0.0,239,[ 0.77411065  0.75235258  0.7135744   0.69923708  0.68781115]
14463599,0.15113688,0.17813297,0.13124642,0.11601926,0.21674154,0.0,178,[ 0.83166124  0.76111316  0.75369782  0.69052844  0.6638386 ]
14467112,0.50243713,1.0125979,0.2504345,0.33410758,0.33441397,0.0,200,[ 0.7014132   0.64327872  0.63075901  0.61541615  0.6020283 ]
14468317,0.34757726,0.25774535,0.5327494,0.20492529,1.14376208,0.0,100,[ 0.78521709  0.73328755  0.69786252  0.6491621   0.62199168]
14468802,0.51953967,0.34158489,1.08455774,1.08130955,0.92532686,0.0,181,[ 0.68286011  0.67128348  0.60824223  0.59103913  0.57406447]
14472057,0.12631222,0.14463101,0.16908652,0.11211217,0.20360834,0.0,176,[ 0.72082335  0.69352018  0.66109558  0.63117174  0.60352931]
14476701,0.17192269,0.20773528,0.14664227,0.26239366,0.12788838,0.0,192,[ 0.72407872  0.71742665  0.63725041  0.62769365  0.62181798]
14479563,0.16321194,0.19515063,0.14025705,0.24246958,0.12300444,0.0,162,[ 0.8928788   0.80230238  0.76027948  0.74833038  0.71672164]
1448299,0.60691767,1.55052576,2.81609414,1.54409447,0.37730092,0.0,435,[ 0.53472265  0.50078274  0.49614852  0.4583568   0.44652624]
14485964,0.43404471,0.76855011,0.30266706,3.35130171,0.23219531,6.99440505514e-15,211,[ 0.3553803   0.34412008  0.31064178  0.28377624  0.27371565]
14490804,1.65294399,0.62199843,0.38346888,2.51391099,0.62305452,0.0,202,[ 0.76623567  0.75215134  0.69386086  0.67087953  0.64657454]
14496217,0.13943845,0.16210467,0.1223336,0.10899913,0.19346727,0.0,197,[ 0.81511086  0.72001459  0.70929171  0.69871121  0.68711164]
14497809,0.4779864,0.91797106,1.09476521,0.24420677,0.32339935,0.0,212,[ 0.73161895  0.71125253  0.65778546  0.63318557  0.62280276]
14500248,0.32346525,0.47875508,0.24424349,0.91851156,0.47813294,0.0,206,[ 0.95737273  0.86007974  0.8225466   0.80925633  0.73860477]
14501038,0.13741194,0.10775706,0.15937128,0.12077109,0.18958671,0.0,145,[ 0.89022003  0.7768003   0.77028957  0.74869561  0.73729467]
14505695,0.50162071,0.33374571,1.00652694,0.25023171,0.2000373,0.0,173,[ 0.74639367  0.72718676  0.66348791  0.6194501   0.57179069]
14506257,0.15523234,0.13432339,0.22526807,0.18385085,0.11841697,0.0,209,[ 0.84798577  0.7264571   0.72336054  0.70486942  0.69870347]
14511201,0.39715403,0.28403853,0.22120444,0.18104645,0.6588147,0.0,209,[ 0.8614494   0.84475727  0.75882502  0.70867621  0.7079845 ]
14514794,0.16560274,0.24778442,0.19857852,0.14201908,0.19847113,0.0,200,[ 0.68884022  0.64719736  0.63636169  0.62200607  0.61350731]
14516222,0.67171487,0.40136888,2.05768866,1.94535708,0.28640844,0.0,230,[ 0.71674461  0.67787801  0.64022414  0.63649034  0.63034957]
14520413,0.17493232,0.26927157,0.14882663,0.21214523,0.21202373,0.0,203,[ 0.8123277   0.72425363  0.71354449  0.68388339  0.64889231]
14520582,0.64478385,2.21287011,1.81549977,0.39161433,1.82440579,0.0,184,[ 0.68519378  0.72573504  0.68835261  0.65909202  0.64391871]
14523001,0.11654318,0.15202778,0.10434862,0.13196519,0.09448877,0.0,196,[ 0.74349313  0.66051849  0.61626545  0.60296341  0.59266793]
14523103,0.39222279,0.64646493,0.25050334,0.50269554,1.82874503,0.0,87,[ 0.72327877  0.70698285  0.66303138  0.6479898   0.64546626]
14530677,0.57089169,1.33530982,0.26635645,3.98175179,0.36342464,0.0,178,[ 0.71409873  0.64276374  0.5727264   0.55403523  0.52825918]
14534492,0.55212079,0.35537233,1.23693679,0.26219298,5.22055975,0.0,196,[ 0.67009201  0.64290436  0.57075364  0.53954044  0.53700827]
14538995,0.13414814,0.18342924,0.11824252,0.15499797,0.10573958,0.0,213,[ 0.83020236  0.70744317  0.68645551  0.68073109  0.65390251]
14539006,0.39716645,0.66001554,0.22120934,0.28426232,1.94146673,0.0,197,[ 0.7853737   0.74708599  0.7286302   0.68681015  0.66601076]
14539636,0.60517145,0.27358401,1.53917965,0.37700663,2.85399012,0.0,206,[ 0.68536437  0.642715    0.63045969  0.61815433  0.53910631]
14543826,7.32187469,0.87771122,0.36519979,0.53585001,0.37053916,2.13962181306e-12,202,[ 0.33072726  0.3027418   0.28719127  0.28622044  0.27083476]
14545485,0.14626033,0.20685215,0.11312386,0.12755334,0.17139781,0.0,204,[ 0.8897173   0.80039944  0.73403764  0.7211832   0.69760278]
14549195,0.05145809,0.05737059,0.04893314,0.04665038,0.05425779,0.0,222,[ 0.74594825  0.66221074  0.62851241  0.61352341  0.58986226]
14550152,0.60861745,2.78016738,0.27428629,1.56175845,0.37795624,0.0,220,[ 0.7987981   0.71664487  0.69865252  0.69777646  0.66834967]
14553146,0.13203652,0.17950415,0.11659898,0.1044232,0.15218579,0.0,211,[ 0.80887646  0.6526026   0.65130158  0.64298895  0.63912355]
14562188,0.21163499,0.36732927,0.26864814,0.14863523,0.26844577,0.0,215,[ 0.54390252  0.46954462  0.41644291  0.38995902  0.36091104]
14564425,0.73670556,2.81975172,0.29760293,1.54942112,0.42418932,0.022617869511,212,[ 0.14307804  0.13633142  0.12523298  0.1247295   0.12088079]
14565845,0.6089215,0.27434594,0.37807156,1.563747,0.37846295,0.0,248,[ 0.83059494  0.77389699  0.72927059  0.72297301  0.70794808]
14568687,0.52676008,0.34469222,1.11647316,9.57997951,0.34501165,0.0,276,[ 0.7062453   0.62175991  0.60908335  0.61249557  0.58080923]
14568715,0.16246593,0.24082676,0.13970607,0.19398224,0.19408441,0.0,246,[ 0.88302178  0.78915725  0.76722461  0.74133254  0.70512923]
14574896,0.4539804,0.83139743,5.00113604,0.31196243,0.23778412,0.0,195,[ 0.74841934  0.67891817  0.63785902  0.58471508  0.58737807]
14575869,0.29599784,0.42093812,0.7269257,0.2283948,0.42045072,0.0,203,[ 0.87692431  0.72116819  0.71711941  0.66118507  0.65147355]
1457871,0.51544712,0.33981231,1.0668676,0.25362525,0.340127,0.0,498,[ 0.74212225  0.6711808   0.61501641  0.60754405  0.57114003]
14581541,1.1562766,0.49916701,0.33265771,0.34872204,0.249618,8.77076189454e-15,215,[ 0.34876412  0.34812079  0.32896809  0.31764418  0.31250944]
14585775,0.49913476,0.9965314,0.33264315,0.99931676,0.99793646,0.0,181,[ 0.77073515  0.69218482  0.65165624  0.57912581  0.56189183]
14590263,0.33109726,0.49498606,0.98279269,0.2485684,1.01495915,7.59947660356e-12,191,[ 0.33648592  0.33534082  0.3269469   0.29114629  0.27212063]
14593764,0.16028905,0.23607337,0.19098659,1.17632642,0.86755725,4.84547050705e-06,190,[ 0.23479673  0.20933597  0.20652113  0.20270148  0.19188772]
14596917,0.1794446,0.20128539,0.28011135,0.25218768,0.2188193,6.28000200953e-07,61,[ 0.61239116  0.59935812  0.58494008  0.56023362  0.55601169]
14604180,0.11577661,0.1507254,0.10373352,0.09398451,0.13093542,0.0,152,[ 0.82401208  0.75368609  0.67528879  0.67163429  0.63156044]
14610988,0.20581227,0.25933139,0.17060384,0.35013483,0.25914921,1.11022302463e-16,218,[ 0.37016934  0.36738854  0.34810649  0.34776953  0.33613898]
